src_tc_id,best_ref_tc_id,best_similarity,src_embedding_text,best_ref_embedding_text
TC-ORDER-001,TC-SERV-005,0.8079299926757812,"source: design test case id: tc-order-001 title: place a valid order with successful payment module: restaurant ordering source files or pages: 1 covered methods: preconditions: - user is logged in. - restaurant menu is available. test data: - user: `user123`, `password123` - menu items: `pizza margherita (id: m001, price: 10.99)` - order: `1x pizza margherita` - payment: `credit card (4111111111111111, exp: 12/25, cvv: 123)` test steps: 1. user logs in with `user123`/`password123`. 2. user views the menu and selects `pizza margherita`. 3. user places an order for `1x pizza margherita`. 4. system validates order and prompts for payment. 5. user enters valid credit card details. 6. system processes payment and confirms order. expected result: - order is created with status `completed`. - payment is processed successfully. - user receives confirmation: `""order #ord123 placed successfully. total: $10.99""`. unit: project:","source: code test case id: tc-serv-005 title: add service with invalid price module: serviziofragment source files or pages: [""app/src/main/java/com/example/ingsoft/serviziofragment.java""] covered methods: [""oncreateview"", ""onviewcreated"", ""setonclicklistener"", ""onclick""] preconditions: [""user is logged in, form fields are filled with valid data""] test data: [""+ title: \""service 1\""""] test steps: [""launch the app and navigate to the serviziofragment"", ""click on the \""add service\"" button"", ""fill in the form fields with valid data"", ""click on the \""add\"" button""] expected result: [""an error message is displayed indicating that the price is invalid""] unit: example_02 project: code_file32"
TC-ORDER-002,TC-SERV-005,0.8167852163314819,"source: design test case id: tc-order-002 title: place an order with invalid payment module: restaurant ordering source files or pages: 1 covered methods: preconditions: - user is logged in. - menu is available. test data: - user: `user123`, `password123` - order: `1x pizza margherita` - payment: `declined card (4000000000000002)` test steps: 1. user logs in. 2. user selects `pizza margherita` and places order. 3. system prompts for payment. 4. user enters declined card details. 5. system attempts payment processing. expected result: - payment fails with error: `""payment declined. please try another method.""`. - order status remains `pending`. - user is prompted to retry payment. unit: project:","source: code test case id: tc-serv-005 title: add service with invalid price module: serviziofragment source files or pages: [""app/src/main/java/com/example/ingsoft/serviziofragment.java""] covered methods: [""oncreateview"", ""onviewcreated"", ""setonclicklistener"", ""onclick""] preconditions: [""user is logged in, form fields are filled with valid data""] test data: [""+ title: \""service 1\""""] test steps: [""launch the app and navigate to the serviziofragment"", ""click on the \""add service\"" button"", ""fill in the form fields with valid data"", ""click on the \""add\"" button""] expected result: [""an error message is displayed indicating that the price is invalid""] unit: example_02 project: code_file32"
TC-ORDER-003,`TC-navigation_home-009`,0.8113803267478943,"source: design test case id: tc-order-003 title: view menu as a restaurant admin module: restaurant ordering source files or pages: 1 covered methods: preconditions: - restaurant admin is logged in. test data: - admin: `admin456`, `adminpass` - menu items: `pasta carbonara (id: m002, price: 12.50)` test steps: 1. admin logs in with `admin456`/`adminpass`. 2. admin navigates to ""view menu"" section. 3. system displays all available menu items. expected result: - menu is displayed with items: `pizza margherita`, `pasta carbonara`. - admin can edit/delete items (implied by `set`/`delete` operations). unit: project:",source: code test case id: `tc-navigation_home-009` title: module: source files or pages: [] covered methods: [] preconditions: [] test data: [] test steps: [] expected result: [] unit: example_02 project: code_file32
TC-ORDER-004,`TC-navigation_home-009`,0.8010042905807495,"source: design test case id: tc-order-004 title: place order with empty menu (edge case) module: restaurant ordering source files or pages: 1 covered methods: preconditions: - restaurant menu is empty (no items). test data: - user: `user123`, `password123` test steps: 1. user logs in. 2. user attempts to view menu. 3. user attempts to place an order. expected result: - system displays: `""no items available. please try again later.""`. - order placement fails with: `""cannot place order: menu is empty.""`. unit: project:",source: code test case id: `tc-navigation_home-009` title: module: source files or pages: [] covered methods: [] preconditions: [] test data: [] test steps: [] expected result: [] unit: example_02 project: code_file32
TC-SERVICE-001,TC-SERV-001,0.8530623912811279,"source: design test case id: tc-service-001 title: submit a request and receive a valid response module: request-response service source files or pages: 2 covered methods: preconditions: - `servizio` is in state `""attiva""`. test data: - request: `id=1, codice=""req001"", descrizione=""order confirmation""` - service: `id=101, nome=""paymentservice"", stato=""attiva""` test steps: 1. `richiesta` creates a new request with `id=1`, `codice=""req001""`. 2. `richiesta` sends request to `servizio` (id: 101). 3. `servizio` processes request and generates `risposta`. 4. `risposta` is linked back to `richiesta`. expected result: - `risposta` is created with: - `id=1001`, `codice=""res001""`, `descrizione=""order confirmed""`, `stato=""completed""`. - `richiesta` updates `stato=""processed""`. unit: project:","source: code test case id: tc-serv-001 title: add service with valid data module: serviziofragment source files or pages: [""app/src/main/java/com/example/ingsoft/serviziofragment.java""] covered methods: [""oncreateview"", ""onviewcreated"", ""setonclicklistener"", ""onclick""] preconditions: [""user is logged in, form fields are filled with valid data""] test data: [""+ title: \""service 1\""""] test steps: [""launch the app and navigate to the serviziofragment"", ""click on the \""add service\"" button"", ""fill in the form fields with valid data"", ""click on the \""add\"" button""] expected result: [""the service is added to the database and a success message is displayed""] unit: example_02 project: code_file32"
TC-SERVICE-002,TC-SERV-004,0.8448377847671509,"source: design test case id: tc-service-002 title: submit a request to an inactive service module: request-response service source files or pages: 2 covered methods: preconditions: - `servizio` is in state `""inattiva""`. test data: - request: `id=2, codice=""req002""` - service: `id=102, nome=""inventoryservice"", stato=""inattiva""` test steps: 1. `richiesta` sends request to `servizio` (id: 102). 2. `servizio` checks state and rejects request. expected result: - `risposta` is created with: - `id=1002`, `codice=""err001""`, `descrizione=""service unavailable""`, `stato=""error""`. - `richiesta` updates `stato=""failed""`. unit: project:","source: code test case id: tc-serv-004 title: add service with invalid availability module: serviziofragment source files or pages: [""app/src/main/java/com/example/ingsoft/serviziofragment.java""] covered methods: [""oncreateview"", ""onviewcreated"", ""setonclicklistener"", ""onclick""] preconditions: [""user is logged in, form fields are filled with valid data""] test data: [""+ title: \""service 1\""""] test steps: [""launch the app and navigate to the serviziofragment"", ""click on the \""add service\"" button"", ""fill in the form fields with valid data"", ""click on the \""add\"" button""] expected result: [""an error message is displayed indicating that the availability is invalid""] unit: example_02 project: code_file32"
TC-SERVICE-003,TC-SERV-004,0.813091516494751,"source: design test case id: tc-service-003 title: delete a service while requests are pending module: request-response service source files or pages: 2 covered methods: preconditions: - `servizio` (id: 103) has 2 pending `richiesta` (ids: 3, 4). test data: - service: `id=103, nome=""notificationservice""` test steps: 1. admin calls `delete(id=103)` on `servizio`. 2. system attempts to delete service. expected result: - deletion fails with error: `""cannot delete service: active requests exist (ids: 3, 4).""`. - service state remains `""attiva""`. unit: project:","source: code test case id: tc-serv-004 title: add service with invalid availability module: serviziofragment source files or pages: [""app/src/main/java/com/example/ingsoft/serviziofragment.java""] covered methods: [""oncreateview"", ""onviewcreated"", ""setonclicklistener"", ""onclick""] preconditions: [""user is logged in, form fields are filled with valid data""] test data: [""+ title: \""service 1\""""] test steps: [""launch the app and navigate to the serviziofragment"", ""click on the \""add service\"" button"", ""fill in the form fields with valid data"", ""click on the \""add\"" button""] expected result: [""an error message is displayed indicating that the availability is invalid""] unit: example_02 project: code_file32"
TC-SERVICE-004,TC-Post-009,0.7968413829803467,"source: design test case id: tc-service-004 title: update request status after response module: request-response service source files or pages: 2 covered methods: preconditions: - `richiesta` (id: 5) has `stato=""pending""`. - `risposta` (id: 1005) exists but is unlinked. test data: test steps: 1. system links `risposta` (id: 1005) to `richiesta` (id: 5). 2. admin calls `set(id=5, stato=""completed"")`. expected result: - `richiesta` updates to `stato=""completed""`. - `risposta` confirms: `""request #5 processed successfully.""`. unit: project:","source: code test case id: tc-post-009 title: test case for getdisponibility method module: post source files or pages: [""app/src/main/java/com/example/ingsoft/post.java""] covered methods: [""getdisponibility""] preconditions: [""the post object is created""] test data: [""disponibility""] test steps: [""call the getdisponibility method on the post object""] expected result: [""the disponibility of the post is returned""] unit: ingsoft_05 project: code_file32"
TC-AUTH-001,TC-LoginActivity-002,0.8698787093162537,"source: design test case id: tc-auth-001 title: successful user login module: user authentication source files or pages: 5, 8 covered methods: preconditions: - user exists in database. test data: - user: `username=""john_doe""`, `password=""secure123""` - server: `port=8080` test steps: 1. user enters `john_doe`/`secure123` on login screen. 2. server receives `login(""john_doe"", ""secure123"")`. 3. server validates credentials with database. 4. server returns `true`. expected result: - user session is created. - server logs: `""user john_doe logged in successfully.""`. - ui displays: `""welcome, john_doe!""`. unit: project:","source: code test case id: tc-loginactivity-002 title: test case 2: verify that the signin method signs in the user and updates the ui module: loginactivity source files or pages: [""app/src/main/java/com/example/ingsoft/loginactivity.java""] covered methods: [""signin""] preconditions: [""the user is not signed in""] test data: [""valid email and password""] test steps: [""call the signin method with valid email and password"", ""verify that the user is signed in and the ui is updated""] expected result: [""the user is signed in and the ui is updated""] unit: example_02 project: code_file32"
TC-AUTH-002,TC-RegisterActivity-007,0.8701809048652649,"source: design test case id: tc-auth-002 title: failed login with incorrect password module: user authentication source files or pages: 5, 8 covered methods: preconditions: - user exists but password is wrong. test data: - user: `username=""john_doe""`, `password=""wrongpass""` test steps: 1. user enters `john_doe`/`wrongpass`. 2. server validates credentials. expected result: - server returns `false`. - ui displays: `""invalid username or password. try again.""`. - no session is created. unit: project:","source: code test case id: tc-registeractivity-007 title: test case 7: verify that the signin method fails when the password is not correct module: registeractivity source files or pages: [""app/src/main/java/com/example/ingsoft/registeractivity.java""] covered methods: [""signin""] preconditions: [""the user is on the registeractivity screen""] test data: [""incorrect password""] test steps: [""enter an incorrect password in the edittext field"", ""click the signin button""] expected result: [""the user login fails and an error message is displayed""] unit: example_02 project: code_file32"
